company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
티디에스팜,2024-08-21,1232192,464280,20240808000209,[발행조건확정]증권신고서(지분증권),general,11.86,21.75,16.805,9500.0,10700.0,10100.0,13000.0,0.2871,4392.286,43.9229,,PER,12140.0,5530000.0,1000000.0,13000000000.0,11.86,21.75,16.805,코스닥,0.0,0.0,4.0,ok,513642.0,-7.084,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 제약,제약,"동사는 2002년 설립되어 TDDS 개발 및 제조를 주요 사업으로 영위하고, 2024년 코스닥시장에 상장함. 카타플라스마 및 플라스타 등 외용제를 OEM 및 ODM 방식으로 생산하여 제약회사와 도매상에 공급하고, 국내 카타플라스마 생산 실적 최상위를 유지하고 있음. 피부 투과 촉진 기술 등 독보적 TDDS 기술로 치매, 천식, 니코틴 패치 개발을 계획하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=464280,2026-06-09T18:54:36,ok,1,0,0,0,0,0,0,1,0,0,0,0,0,0
티엑스알로보틱스,2025-03-20,1458161,484810,20250307001078,[발행조건확정]증권신고서(지분증권),general,25.49,36.53,31.01,11500.0,13500.0,12500.0,13500.0,0.08,,,,PER,18119.0,,3075400.0,41517900000.0,25.49,36.53,31.01,코스닥,0.0,0.0,3.0,partial,1093809.0,25.4926,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,기계,"동사는 2017년 설립된 물류자동화 및 로봇자동화 솔루션 회사로, 2024년 로탈을 흡수합병하고 2025년 코스닥에 상장함. 물류자동화 부문은 휠소터 등 화물 분류 자동화 장비와 솔루션을 제공하며, 로봇자동화 부문은 AMR 등 맞춤형 솔루션을 공급하고 있음. 동사는 서비스로봇 신사업을 추진하며, 해외 기업과 기술 협력을 통해 자체 생산 및 판매를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=484810,2026-06-09T18:54:37,ok,0,0,1,0,1,1,0,1,0,0,0,0,0,0
티이엠씨,2023-01-19,1301252,425040,20230109000347,[발행조건확정]증권신고서(지분증권),general,19.7,32.4,26.05,32000.0,38000.0,35000.0,28000.0,-0.2,,421.8355,,PER,47325.0,,31250.0,,19.7,32.38,26.04,코스닥,0.0,0.0,3.0,partial,639425.0,40.8347,0.01,OK,,,,,3517.4013,532.6537,421.8355,2029.633,1008.1338,2022.0,11011.0,101.33,15.14,dart_api,peer_group_expanded_features_enriched.csv,코스닥 화학,반도체와반도체장비,"동사는 2015년 설립된 반도체 공정용 특수가스 제조기업으로, 2016년 SK하이닉스 협력사 등록 및 2018년 기술 혁신 기업 선정으로 기술협력 관계를 구축함. 가스 합성 및 수전해, 희귀가스 추출 및 분리, 특수가스 정제 등 전 공정을 내재화하며, 반도체용 특수가스, 반도체 및 2차전지 장비 사업을 영위함. 전 공정의 국내 내재화와 자동화 설비를 구축하고, 재활용 기술을 통한 공급망 안정화와 ESG 경영을 지향하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=425040,2026-06-09T18:54:37,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
파두,2023-08-07,1292291,440110,20230726000458,[발행조건확정]증권신고서(지분증권),general,24.2,36.4,30.3,26000.0,31000.0,28500.0,31000.0,0.0877,94820.0,948.2,,PER,40912.0,,6250000.0,193750000000.0,24.2,36.4,30.3,코스닥,0.0,0.0,4.0,ok,864182.0,24.2276,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2015년 설립된 데이터센터 특화 시스템 반도체 팹리스 기업이며, 2023년 기술성장기업으로 코스닥시장에 상장함. 핵심제품은 고부가가치 영역인 기업용 SSD에 필수적인 SSD 컨트롤러임. 기업용 SSD는 높아지는 기술적 요구사항으로 소수 글로벌 기업만 개발/양산 가능하며, 동사는 클라우드와 AI, 5G, 자율주행 등 데이터 수요 증가에 따른 데이터센터 영역에 집중하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=440110,2026-06-09T18:54:37,ok,0,0,1,1,0,1,0,0,1,0,0,0,0,0
파로스아이바이오,2023-07-27,1495180,388870,20230713000053,[발행조건확정]증권신고서(지분증권),general,44.4,56.7,50.55,14000.0,18000.0,16000.0,14000.0,-0.125,,,,PER,32357.0,,42000.0,19600000000.0,44.37,56.73,50.55,코스닥,0.0,0.0,3.0,partial,349456.0,56.7327,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2016년 설립되어 2023년 코스닥에 기술성장기업으로 상장한 중소·벤처기업임. 희귀·난치성 질환(특히 항암)에 대한 혁신 신약을 개발하는 연구개발 전문기업으로, 핵심기술로서 AI (인공지능) 기반 신약 개발 플랫폼인 케미버스(Chemiverse) 기술을 보유하고 있음. 케미버스를 통해 신약 개발 기간 단축과 비용 절감을 실현할 사업모델로 초기 신약후보물질부터 임상단계까지 전 주기 혁신신약 파이프라인을 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=388870,2026-06-09T18:54:38,ok,1,0,1,1,0,0,0,0,0,0,0,1,0,0
파인메딕스,2024-12-26,1455410,387570,20241213000142,[발행조건확정]증권신고서(지분증권),general,32.81,39.53,36.17,9000.0,10000.0,9500.0,10000.0,0.0526,4754.0,47.54,,PER,14883.0,5704900.0,900000.0,9000000000.0,32.81,39.53,36.17,코스닥,0.0,0.0,4.0,ok,369723.0,32.8092,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2009년 설립된 소화기 내시경 시술기구 전문 제조기업으로 2024년 기술성장기업으로 코스닥시장에 상장함. ESD 및 EMR 시술용 나이프, 인젝터, 스네어 등 핵심 제품을 자체 개발하고 초음파 내시경용 조직 채취 시술기구 등 고부가가치 제품을 출시하고 있음. 대표이사의 20년 이상 임상 경험을 바탕으로 R&D부터 제조까지 일원화하여 신속한 제품 개발을 진행하고 해외 시장 확대와 ODM/OEM 사업을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=387570,2026-06-09T18:54:38,ok,1,1,0,0,0,1,0,1,0,0,0,0,0,0
페스카로,2025-12-10,1817920,,20251128001952,[발행조건확정]증권신고서(지분증권),general,25.57,39.98,32.775,12500.0,15500.0,14000.0,15500.0,0.1071,8069.0,80.69,,PER,20826.0,9866730.0,1300000.0,20150000000.0,25.57,39.98,32.775,코스닥,0.0,0.0,4.0,ok,776427.0,25.5738,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,,,,,2026-06-15T18:53:40,no_stock_code,0,0,0,0,0,0,0,0,0,0,0,0,0,1
포스뱅크,2024-01-29,862312,105760,20240115000358,[발행조건확정]증권신고서(지분증권),general,17.23,28.26,22.745,13000.0,15000.0,14000.0,18000.0,0.2857,,,,PER,18122.0,,1500000.0,27000000000.0,17.23,28.26,22.745,코스닥,0.0,0.0,3.0,partial,418687.0,0.6732,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,상업서비스와공급품,"동사는 2003년 설립된 POS 및 KIOSK 개발 제조 전문기업으로, 2024년 코스닥에 상장했으며, 미국, 중국, 유럽에 법인 및 연락사무소를 확대하고 있음. 카드 판독기, 바코드 리더 등과 호환되는 POS 및 무인 주문 KIOSK 시스템을 개발하여 외식업과 소매 유통업에 공급하고 있음. 평택공장에 자동 생산 라인을 구축하여 연간 최대 283,000대를 생산하며, 80여 개국에 제품을 공급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=105760,2026-06-09T18:54:38,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
퓨릿,2023-10-18,1027828,445180,20231004000216,[발행조건확정]증권신고서(지분증권),general,28.0,40.5,34.25,8800.0,10700.0,9750.0,10700.0,0.0974,,,,EV/EBITDA,14824.0,,4137000.0,,28.0,40.5,34.25,코스닥,0.0,0.0,3.0,partial,562108.0,27.8198,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 화학,반도체와반도체장비,"동사는 2010년 산업용 및 디스플레이 공정 폐유기용제 회수·정제 사업으로 설립되어 2023년 코스닥 상장함. 초고순도 반도체용 케미컬과 디스플레이용, 산업용 케미컬을 생산하며, 반도체 포토리소그래피와 LCD 배향막 세정제 원재료를 주력으로 공급함. 지속적 연구개발로 정제 생산방식에서 합성 생산방식으로 확장하고, 국내외 반도체 및 소재업체에 납품해 지속 성장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=445180,2026-06-09T18:54:38,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
플라즈맵,2022-10-21,1575839,405000,20221011000097,[발행조건확정]증권신고서(지분증권),general,31.5,43.9,37.7,9000.0,11000.0,10000.0,7000.0,-0.3,,,,PER,16057.0,,53130.0,12397000000.0,31.49,43.95,37.72,코스닥,0.0,0.0,3.0,partial,362330.0,56.4053,0.02,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,건강관리장비와용품,"동사는 2015년 KAIST 물리학과 실험실 창업으로 설립된 바이오 플라즈마 기술 전문기업으로, 2022년에 코스닥시장에 상장하였음. 플라즈마 원천기술로 저온멸균 솔루션, 임플란트 재생활성 솔루션, 치주·근관치료기 등 3대 제품을 글로벌 시장에서 사업화하고 있음. 2021년 비미국 회사 최초 FDA 인증 및 2025년 세계 최초 CE MDR 인증으로 글로벌 시장 확대와 헬스케어 산업으로 사업 영역을 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=405000,2026-06-09T18:54:39,ok,1,1,1,1,0,1,0,0,0,0,0,0,0,0
피아이이,2025-02-04,1429220,452450,20250116000121,[발행조건확정]증권신고서(지분증권),general,23.97,39.17,31.57,4000.0,5000.0,4500.0,5000.0,0.1111,,,,PER,6576.0,36201000.0,3600000.0,14400000000.0,23.96,39.17,31.565,코스닥,0.0,0.0,3.0,partial,458502.0,23.9659,0.005,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,IT서비스,"동사는 2018년 설립되어 2025년 코스닥 시장에 상장한 AI 기반 제조지능화 솔루션 전문기업임. 딥러닝 비전 기술과 피지컬 AI를 결합하여 첨단 제조 공정에 초정밀 AI 검사 기능을 제공하고, 데이터를 통합 분석하여 스마트팩토리 토탈 솔루션을 공급함. AX사업부를 중심으로 신규 영역을 확장하고 AI 모델 경량화 기술로 B2B AI 시장 주도권을 선점하며 지속 성장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452450,2026-06-09T18:54:39,ok,0,0,1,1,0,1,0,1,0,0,0,0,0,0
핀텔,2022-10-20,1524507,291810,20221007000272,[발행조건확정]증권신고서(지분증권),general,21.0,33.4,27.2,7500.0,8900.0,8200.0,8900.0,0.0854,10950.0,109.5,20.5,PER,11263.0,22055945.0,60000.0,17800000000.0,20.9,32.8,26.85,코스닥,0.0,0.0,5.0,ok,725727.0,20.9802,0.35,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2015년 설립된 소프트웨어 개발 및 공급 전문 기업으로 2022년 코스닥에 상장함. 스마트시티와 교통체계 관련 AI 영상분석 솔루션을 개발·판매하며, 고해상도 AI 영상분석 기술로 스마트시티, 커넥티드 모빌리티, 예측형 스마트 안전 산업에서 두각을 나타내고 있음. 'PREVAX' 플랫폼을 공급하며, 스마트시티 시장 지배력 강화와 지능형 도시운영 AI 플랫폼으로 사업 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=291810,2026-06-09T18:54:39,ok,0,0,1,1,0,0,0,0,1,0,0,1,0,0
필에너지,2023-07-14,1488320,378340,20230704000142,[첨부정정]증권신고서(지분증권),general,20.73,30.5,25.615,26300.0,30000.0,28150.0,34000.0,0.2078,,,,PER,37844.0,,29412.0,95625000000.0,,,,코스닥,0.0,0.0,3.0,partial,489790.0,,,,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,전기제품,"동사는 2020년 필옵틱스에서 분할돼 이차전지 설비 제조 및 판매를 위해 설립되고, 2023년 코스닥시장에 상장함. 레이저 공정 기술과 정밀 제어 기술로 Stacking 설비, Laser Notching 설비, 원통형 배터리 권취기 등을 개발, 공급하고 있음. 2026년 미국 전고체 배터리 기업과 전략적 지분 투자를 통해 전고체 배터리 장비 공급권 확보 및 기술 고도화에 집중하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=378340,2026-06-09T18:54:40,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
하스,2024-07-03,1663569,450330,20240621000067,[발행조건확정]증권신고서(지분증권),general,11.72,33.79,22.755,9000.0,12000.0,10500.0,16000.0,0.5238,6320.0,63.2,,PER,13594.0,8376603.0,1810000.0,28960000000.0,11.72,33.79,22.755,코스닥,0.0,0.0,4.0,ok,550795.0,-17.699,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 제약,건강관리장비와용품,"동사는 2008년 설립된 치과용 수복소재 전문 기업으로, 2024년 코스닥시장에 상장하였음. 나노 결정화 공법을 기반으로 리튬 디실리케이트 결정화 유리와 지르코니아 소재 제조를 주력사업으로 영위하고 있음. 국내 최초로 리튬 실리케이트계 결정화 유리를 이용한 치과용 보철 수복물 소재 개발과 양산에 성공하였으며, 자체 브랜드인 Amber, Rosetta 제품을 전세계 시장에 판매하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=450330,2026-06-09T18:54:40,ok,1,0,0,0,0,1,1,1,0,0,0,0,1,0
하이젠알앤엠,2024-06-27,650771,160190,20240617000110,[발행조건확정]증권신고서(지분증권),general,19.13,33.83,26.48,4500.0,5500.0,5000.0,7000.0,0.4,,,33.44,EV/EBITDA,6801.0,,3400000.0,,19.13,33.83,26.48,코스닥,0.0,0.0,4.0,ok,575891.0,-2.926,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,기계,"동사는 2007년 설립되어 오티스엘리베이터코리아의 산업용 모터사업부문을 인수하였으며, 2010년 중국 청도 모터부품 공장 인수로 생산체제를 구축함. 현재 산업용전동기, 서보 & 로봇, 모빌리티 사업을 영위하며, 국내 산업용전동기 시장에서 3위 점유율을 보유하고 있음. 동사는 내압방폭형 서보모터 생산 인증 업체로, 로봇용 액추에이터 및 모빌리티용 영구자석 구동모듈을 미래비전 핵심기술로 선정하여 글로벌 모터 기업으로 발돋움하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=160190,2026-06-09T18:54:40,ok,0,0,0,0,1,0,0,1,1,0,0,0,0,0
한국피아이엠,2025-04-04,765897,448900,20250324000424,[발행조건확정]증권신고서(지분증권),general,30.59,42.37,36.48,9300.0,11200.0,10250.0,11200.0,0.0927,9062.292,90.6229,11.81,EV/EBITDA,16136.0,6080457.0,65000.0,14560000000.0,30.59,42.37,36.48,코스닥,0.0,0.0,5.0,ok,712141.0,30.59,0.0,OK,EBITDA,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 운송장비·부품,자동차부품,"동사는 2001년 금속사출부품의 제조 및 판매를 목적으로 설립되었으며, 2025년 코넥스시장에서 코스닥시장으로 신속이전상장하였음. 금형전문기업 ㈜대명정밀을 2021년 인수하여 금형기술 및 제작설비를 확보하였으며, 종속회사로 ㈜대명정밀 등 2개사를 보유하고 있음. 금속분말사출성형(MIM) 기술을 바탕으로 자동차 터보차저 및 변속기 부품, 치아 임플란트, 웨어러블 스마트기기 부품을 주력사업으로 영위하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=448900,2026-06-09T18:54:40,ok,0,0,0,0,0,1,1,1,1,0,0,0,0,0
한라캐스트,2025-08-20,683061,125490,20250808000359,[발행조건확정]증권신고서(지분증권),general,17.54,27.49,22.515,5100.0,5800.0,5450.0,5800.0,0.0642,9910.0,99.1,25.93,PER,7033.0,36526017.0,7500000.0,43500000000.0,17.54,27.49,22.515,코스닥,0.0,0.0,5.0,ok,476662.0,17.5316,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 운송장비·부품,자동차부품,"동사는 2005년 설립, 2025년 코스닥 상장한 알루미늄 등 소재로 정밀 다이캐스팅 부품 제조 기업임. 자동차 전장부품을 주력으로 디스플레이, 자율주행, 배터리 부품을 생산하며, LG전자와 현대모비스 등 대기업을 고객으로 확보하고 있음. 2024년 대형 다이캐스팅 설비 도입으로 글로벌 AI 자동차회사와 계약 체결, 휴머노이드 로봇 부품 수주로 성장 기반을 마련하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=125490,2026-06-15T18:53:40,ok,0,0,0,1,1,1,1,1,1,0,0,0,0,0
한선엔지니어링,2023-11-24,958451,452280,20231110000103,[발행조건확정]증권신고서(지분증권),general,22.68,32.99,27.835,5200.0,6000.0,5600.0,7000.0,0.25,,,,PER,7760.0,,4250000.0,29750000000.0,22.68,32.99,27.835,코스닥,0.0,0.0,3.0,partial,557722.0,9.7938,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 금속,기계,"동사는 2012년 설립된 계측장비 피팅 및 밸브 제조 전문기업으로, 설립 첫해 새한엔텍의 생산시설을 인수하여 연구개발 체계를 구축함. 동사의 S-LOK 브랜드를 통해 석유화학, 조선·해양, 방위산업, 반도체, 수소연료전지 산업에 제품을 공급하고 있음. 에너지 전환에 대응하여 수소, 반도체 등 전략 산업군을 목표로 고순도 피팅 및 밸브 개발과 해외 인증 확보를 통해 시장 진출을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452280,2026-06-09T18:54:41,ok,0,0,0,0,0,1,1,1,0,0,0,0,1,0
한싹,2023-10-04,1602638,430690,20230918000117,[발행조건확정]증권신고서(지분증권),general,20.01,35.28,27.645000000000003,8900.0,11000.0,9950.0,12500.0,0.2563,,,,PER,,,1500000.0,18750000000.0,20.0,35.3,27.65,코스닥,0.0,0.0,3.0,partial,578849.0,,0.005,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 IT 서비스,소프트웨어,"동사는 1992년 설립 후 2000년 법인으로 전환, 2023년 코스닥에 상장한 응용소프트웨어 개발 및 공급 전문기업임. 주요 제품은 망간자료전송, 패스워드관리, 보안전자팩스, 스마트빌링 솔루션 등이며, 35년의 업력으로 국내 보안 시장을 선도하고 있음. 클라우드 개발과 AI연구센터 설립으로 신제품을 출시하고, R&D를 통해 ICT 환경에 맞춘 융합보안 솔루션 전문기업으로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=430690,2026-06-09T18:54:42,ok,0,0,1,1,0,0,0,0,0,0,0,0,0,0
한주라이트메탈,2023-01-19,156600,198940,20230109000226,[발행조건확정]증권신고서(지분증권),general,32.2,40.95,36.575,2700.0,3100.0,2900.0,3100.0,0.069,,,,PER,4572.0,,6500000.0,20150000000.0,32.2,40.95,36.575,코스닥,0.0,0.0,3.0,partial,640883.0,32.196,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 금속,자동차부품,"동사는 1987년 설립되었으며 2023년 코스닥시장에 상장된 알루미늄 토탈 솔루션 프로바이더임. 동사는 국내 울산에 본사와 공장을 운영하고 2022년에 슬로바키아에 해외 종속기업을 설립하여 글로벌 사업을 확장하고 있음. 동사는 현대차 eM플랫폼 크로스멤버를 수주하여 Tier-1으로 등록되었으며, 전자기교반 주조공법을 적용한 고부가가치 부품 연구개발을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=198940,2026-06-09T18:54:42,ok,0,0,1,0,0,0,1,1,1,0,0,1,0,0
